"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","US","ACCESS2_CrudePrev vs CSMOKING_CrudePrev","county(n=2956)","corr=0.223","place/city(n=27529)","corr=0.333","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs DENTAL_CrudePrev","county(n=2956)","corr=-0.499","place/city(n=27529)","corr=-0.618","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs DEPRESSION_CrudePrev","county(n=2956)","corr=-0.177","place/city(n=27529)","corr=-0.084","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs DIABETES_CrudePrev","county(n=2956)","corr=0.45","place/city(n=27529)","corr=0.502","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs GHLTH_CrudePrev","county(n=2956)","corr=0.636","place/city(n=27529)","corr=0.704","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs HIGHCHOL_CrudePrev","county(n=2956)","corr=0.046","place/city(n=27529)","corr=-0.049","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs LPA_CrudePrev","county(n=2956)","corr=0.533","place/city(n=27529)","corr=0.635","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs MAMMOUSE_CrudePrev","county(n=2956)","corr=-0.45","place/city(n=27525)","corr=-0.456","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs MHLTH_CrudePrev","county(n=2956)","corr=0.305","place/city(n=27529)","corr=0.389","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs OBESITY_CrudePrev","county(n=2956)","corr=0.239","place/city(n=27529)","corr=0.384","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs PHLTH_CrudePrev","county(n=2956)","corr=0.428","place/city(n=27529)","corr=0.509","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs SLEEP_CrudePrev","county(n=2956)","corr=0.421","place/city(n=27529)","corr=0.445","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs STROKE_CrudePrev","county(n=2956)","corr=0.248","place/city(n=27529)","corr=0.277","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs TEETHLOST_CrudePrev","county(n=2956)","corr=0.417","place/city(n=27520)","corr=0.477","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs HEARING_CrudePrev","county(n=2956)","corr=0.091","place/city(n=27529)","corr=0.144","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs VISION_CrudePrev","county(n=2956)","corr=0.692","place/city(n=27529)","corr=0.746","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs COGNITION_CrudePrev","county(n=2956)","corr=0.498","place/city(n=27529)","corr=0.597","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs MOBILITY_CrudePrev","county(n=2956)","corr=0.411","place/city(n=27529)","corr=0.466","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs SELFCARE_CrudePrev","county(n=2956)","corr=0.539","place/city(n=27529)","corr=0.613","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs INDEPLIVE_CrudePrev","county(n=2956)","corr=0.458","place/city(n=27529)","corr=0.545","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs DISABILITY_CrudePrev","county(n=2956)","corr=0.435","place/city(n=27529)","corr=0.517","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs LONELINESS_CrudePrev","county(n=2299)","corr=0.531","place/city(n=22116)","corr=0.565","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs FOODSTAMP_CrudePrev","county(n=2299)","corr=0.586","place/city(n=22116)","corr=0.69","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs FOODINSECU_CrudePrev","county(n=2299)","corr=0.742","place/city(n=22116)","corr=0.796","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs HOUSINSECU_CrudePrev","county(n=2299)","corr=0.757","place/city(n=22116)","corr=0.806","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs SHUTUTILITY_CrudePrev","county(n=2299)","corr=0.674","place/city(n=22116)","corr=0.705","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs LACKTRPT_CrudePrev","county(n=2299)","corr=0.713","place/city(n=22116)","corr=0.748","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ACCESS2_CrudePrev vs EMOTIONSPT_CrudePrev","county(n=2299)","corr=0.563","place/city(n=22116)","corr=0.628","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs BINGE_CrudePrev","county(n=2956)","corr=-0.51","place/city(n=27529)","corr=-0.566","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs BPHIGH_CrudePrev","county(n=2956)","corr=0.795","place/city(n=27529)","corr=0.851","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs BPMED_CrudePrev","county(n=2956)","corr=0.72","place/city(n=27529)","corr=0.748","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs CANCER_CrudePrev","county(n=2956)","corr=0.679","place/city(n=27529)","corr=0.72","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs CASTHMA_CrudePrev","county(n=2956)","corr=0.461","place/city(n=27529)","corr=0.342","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs CHD_CrudePrev","county(n=2956)","corr=0.871","place/city(n=27529)","corr=0.877","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs CHECKUP_CrudePrev","county(n=2956)","corr=0.597","place/city(n=27529)","corr=0.617","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs CHOLSCREEN_CrudePrev","county(n=2956)","corr=0.35","place/city(n=27529)","corr=0.357","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs COLON_SCREEN_CrudePrev","county(n=2956)","corr=0.217","place/city(n=27528)","corr=0.262","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs COPD_CrudePrev","county(n=2956)","corr=0.852","place/city(n=27529)","corr=0.805","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs CSMOKING_CrudePrev","county(n=2956)","corr=0.553","place/city(n=27529)","corr=0.415","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs DENTAL_CrudePrev","county(n=2956)","corr=-0.177","place/city(n=27529)","corr=-0.157","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs DEPRESSION_CrudePrev","county(n=2956)","corr=0.377","place/city(n=27529)","corr=0.256","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs DIABETES_CrudePrev","county(n=2956)","corr=0.611","place/city(n=27529)","corr=0.618","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs GHLTH_CrudePrev","county(n=2956)","corr=0.426","place/city(n=27529)","corr=0.352","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs HIGHCHOL_CrudePrev","county(n=2956)","corr=0.796","place/city(n=27529)","corr=0.8","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs LPA_CrudePrev","county(n=2956)","corr=0.433","place/city(n=27529)","corr=0.387","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs MAMMOUSE_CrudePrev","county(n=2956)","corr=-0.054","place/city(n=27525)","corr=-0.101","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs MHLTH_CrudePrev","county(n=2956)","corr=0.248","place/city(n=27529)","corr=0.038","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs OBESITY_CrudePrev","county(n=2956)","corr=0.412","place/city(n=27529)","corr=0.365","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs PHLTH_CrudePrev","county(n=2956)","corr=0.666","place/city(n=27529)","corr=0.587","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs SLEEP_CrudePrev","county(n=2956)","corr=0.163","place/city(n=27529)","corr=0.044","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs STROKE_CrudePrev","county(n=2956)","corr=0.739","place/city(n=27529)","corr=0.76","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs TEETHLOST_CrudePrev","county(n=2956)","corr=0.38","place/city(n=27520)","corr=0.331","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs HEARING_CrudePrev","county(n=2956)","corr=0.734","place/city(n=27529)","corr=0.771","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs VISION_CrudePrev","county(n=2956)","corr=0.284","place/city(n=27529)","corr=0.237","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs COGNITION_CrudePrev","county(n=2956)","corr=0.312","place/city(n=27529)","corr=0.16","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs MOBILITY_CrudePrev","county(n=2956)","corr=0.684","place/city(n=27529)","corr=0.67","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs SELFCARE_CrudePrev","county(n=2956)","corr=0.471","place/city(n=27529)","corr=0.428","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs INDEPLIVE_CrudePrev","county(n=2956)","corr=0.497","place/city(n=27529)","corr=0.388","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs DISABILITY_CrudePrev","county(n=2956)","corr=0.593","place/city(n=27529)","corr=0.542","similar","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs LONELINESS_CrudePrev","county(n=2299)","corr=-0.063","place/city(n=22116)","corr=-0.2","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs FOODSTAMP_CrudePrev","county(n=2299)","corr=0.305","place/city(n=22116)","corr=0.175","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs FOODINSECU_CrudePrev","county(n=2299)","corr=0.19","place/city(n=22116)","corr=0.089","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
"","US","ARTHRITIS_CrudePrev vs HOUSINSECU_CrudePrev","county(n=2299)","corr=0.079","place/city(n=22116)","corr=-0.018","magnitude_change","CDC PLACES 2025 release (model-based small-area estimates from BRFSS). CrudePrev = crude prevalence percent. County and place/city releases are independently modeled, not row-matched. Exhaustive pairwise scan across ~38 health variables -- multiple-testing caution applies, same as SSDSE full scan.","yes","yes"
