"id","country","variable","coarse_level","coarse_stat","fine_level","fine_stat","diff_type","notes","coarse_significant_p05","fine_significant_p05"
"","US","EP_UNEMP vs EP_DISABL","county(n=3144)","corr=0.606","tract(n=84120)","corr=0.96","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_SNGPNT","county(n=3144)","corr=0.839","tract(n=84120)","corr=0.903","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_LIMENG","county(n=3144)","corr=0.632","tract(n=84120)","corr=0.873","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_MINRTY","county(n=3144)","corr=-0.023","tract(n=84120)","corr=0.822","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","no","yes"
"","US","EP_UNEMP vs EP_MUNIT","county(n=3144)","corr=0.462","tract(n=84120)","corr=0.874","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_MOBILE","county(n=3144)","corr=0.467","tract(n=84120)","corr=0.886","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_CROWD","county(n=3144)","corr=0.769","tract(n=84120)","corr=0.903","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_NOVEH","county(n=3144)","corr=0.57","tract(n=84120)","corr=0.898","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_GROUPQ","county(n=3144)","corr=0.729","tract(n=84120)","corr=0.846","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_NOINT","county(n=3144)","corr=-0.419","tract(n=84120)","corr=0.901","reversed","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_AFAM","county(n=3144)","corr=0.878","tract(n=84120)","corr=0.846","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_HISP","county(n=3144)","corr=0.535","tract(n=84120)","corr=0.844","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_ASIAN","county(n=3144)","corr=0.505","tract(n=84120)","corr=0.869","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_AIAN","county(n=3144)","corr=0.489","tract(n=84120)","corr=0.874","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_NHPI","county(n=3144)","corr=0.348","tract(n=84120)","corr=0.876","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_TWOMORE","county(n=3144)","corr=0.535","tract(n=84120)","corr=0.875","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNEMP vs EP_OTHERRACE","county(n=3144)","corr=0.494","tract(n=84120)","corr=0.876","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_NOHSDP","county(n=3144)","corr=0.869","tract(n=84120)","corr=0.814","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_UNINSUR","county(n=3144)","corr=0.602","tract(n=84120)","corr=0.913","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_AGE65","county(n=3144)","corr=0.706","tract(n=84120)","corr=0.802","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_AGE17","county(n=3144)","corr=0.717","tract(n=84120)","corr=0.81","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_DISABL","county(n=3144)","corr=0.727","tract(n=84120)","corr=0.912","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_SNGPNT","county(n=3144)","corr=0.756","tract(n=84120)","corr=0.993","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_LIMENG","county(n=3144)","corr=0.848","tract(n=84120)","corr=0.807","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_MINRTY","county(n=3144)","corr=0.067","tract(n=84120)","corr=0.771","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_MUNIT","county(n=3144)","corr=0.539","tract(n=84120)","corr=0.963","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_MOBILE","county(n=3144)","corr=0.613","tract(n=84120)","corr=0.964","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_CROWD","county(n=3144)","corr=0.538","tract(n=84120)","corr=0.993","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_NOVEH","county(n=3144)","corr=0.815","tract(n=84120)","corr=0.991","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_GROUPQ","county(n=3144)","corr=0.648","tract(n=84120)","corr=0.76","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_NOINT","county(n=3144)","corr=-0.228","tract(n=84120)","corr=0.991","reversed","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_AFAM","county(n=3144)","corr=0.628","tract(n=84120)","corr=0.785","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_HISP","county(n=3144)","corr=0.71","tract(n=84120)","corr=0.786","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_ASIAN","county(n=3144)","corr=0.578","tract(n=84120)","corr=0.799","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_AIAN","county(n=3144)","corr=0.431","tract(n=84120)","corr=0.803","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_NHPI","county(n=3144)","corr=0.656","tract(n=84120)","corr=0.805","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_TWOMORE","county(n=3144)","corr=0.752","tract(n=84120)","corr=0.804","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_HBURD vs EP_OTHERRACE","county(n=3144)","corr=0.778","tract(n=84120)","corr=0.805","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_UNINSUR","county(n=3144)","corr=0.703","tract(n=84120)","corr=0.862","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_AGE65","county(n=3144)","corr=0.793","tract(n=84120)","corr=0.963","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_AGE17","county(n=3144)","corr=0.793","tract(n=84120)","corr=0.971","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_DISABL","county(n=3144)","corr=0.801","tract(n=84120)","corr=0.859","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_SNGPNT","county(n=3144)","corr=0.845","tract(n=84120)","corr=0.815","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_LIMENG","county(n=3144)","corr=0.915","tract(n=84120)","corr=0.976","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_MINRTY","county(n=3144)","corr=0.053","tract(n=84120)","corr=0.936","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_MUNIT","county(n=3144)","corr=0.63","tract(n=84120)","corr=0.789","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_MOBILE","county(n=3144)","corr=0.748","tract(n=84120)","corr=0.803","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_CROWD","county(n=3144)","corr=0.625","tract(n=84120)","corr=0.816","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_NOVEH","county(n=3144)","corr=0.877","tract(n=84120)","corr=0.812","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_GROUPQ","county(n=3144)","corr=0.757","tract(n=84120)","corr=0.962","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_NOINT","county(n=3144)","corr=-0.31","tract(n=84120)","corr=0.815","reversed","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_AFAM","county(n=3144)","corr=0.748","tract(n=84120)","corr=0.946","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_HISP","county(n=3144)","corr=0.753","tract(n=84120)","corr=0.957","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_ASIAN","county(n=3144)","corr=0.649","tract(n=84120)","corr=0.964","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_AIAN","county(n=3144)","corr=0.546","tract(n=84120)","corr=0.971","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_NHPI","county(n=3144)","corr=0.676","tract(n=84120)","corr=0.972","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_TWOMORE","county(n=3144)","corr=0.828","tract(n=84120)","corr=0.97","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_NOHSDP vs EP_OTHERRACE","county(n=3144)","corr=0.818","tract(n=84120)","corr=0.972","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_AGE65","county(n=3144)","corr=0.763","tract(n=84120)","corr=0.872","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_AGE17","county(n=3144)","corr=0.618","tract(n=84120)","corr=0.88","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_DISABL","county(n=3144)","corr=0.578","tract(n=84120)","corr=0.994","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_SNGPNT","county(n=3144)","corr=0.829","tract(n=84120)","corr=0.917","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_LIMENG","county(n=3144)","corr=0.608","tract(n=84120)","corr=0.877","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_MINRTY","county(n=3144)","corr=-0.018","tract(n=84120)","corr=0.83","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","no","yes"
"","US","EP_UNINSUR vs EP_MUNIT","county(n=3144)","corr=0.445","tract(n=84120)","corr=0.886","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_MOBILE","county(n=3144)","corr=0.449","tract(n=84120)","corr=0.9","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_CROWD","county(n=3144)","corr=0.786","tract(n=84120)","corr=0.917","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_NOVEH","county(n=3144)","corr=0.556","tract(n=84120)","corr=0.911","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_GROUPQ","county(n=3144)","corr=0.695","tract(n=84120)","corr=0.846","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_NOINT","county(n=3144)","corr=-0.397","tract(n=84120)","corr=0.915","reversed","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_AFAM","county(n=3144)","corr=0.861","tract(n=84120)","corr=0.847","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_HISP","county(n=3144)","corr=0.518","tract(n=84120)","corr=0.854","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_ASIAN","county(n=3144)","corr=0.534","tract(n=84120)","corr=0.87","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_AIAN","county(n=3144)","corr=0.486","tract(n=84120)","corr=0.876","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_NHPI","county(n=3144)","corr=0.37","tract(n=84120)","corr=0.877","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_TWOMORE","county(n=3144)","corr=0.498","tract(n=84120)","corr=0.876","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_UNINSUR vs EP_OTHERRACE","county(n=3144)","corr=0.47","tract(n=84120)","corr=0.877","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_AGE65 vs EP_AGE17","county(n=3144)","corr=0.726","tract(n=84120)","corr=0.985","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_AGE65 vs EP_DISABL","county(n=3144)","corr=0.708","tract(n=84120)","corr=0.878","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_AGE65 vs EP_SNGPNT","county(n=3144)","corr=0.8","tract(n=84120)","corr=0.808","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_AGE65 vs EP_LIMENG","county(n=3144)","corr=0.731","tract(n=84120)","corr=0.988","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
"","US","EP_AGE65 vs EP_MINRTY","county(n=3144)","corr=0.011","tract(n=84120)","corr=0.918","magnitude_change","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","no","yes"
"","US","EP_AGE65 vs EP_MUNIT","county(n=3144)","corr=0.635","tract(n=84120)","corr=0.783","similar","CDC/ATSDR Social Vulnerability Index 2022. EP_* fields are published percentages (ACS-based), used as-is. No registration required. County vs census tract.","yes","yes"
